Period,Practice_Code,Ref_Source,TF_Code,Firsts,Referrals
01/07/2016 00:00,B82002,C2C,301,1,0
01/07/2016 00:00,B82002,C2C,320,11,1
01/07/2016 00:00,B82002,C2C,329,1,0
01/07/2016 00:00,B82002,C2C,330,1,0
01/07/2016 00:00,B82002,C2C,340,1,0
01/07/2016 00:00,B82002,C2C,370,0,1
01/07/2016 00:00,B82002,C2C,400,0,1
01/07/2016 00:00,B82002,C2C,401,3,1
01/07/2016 00:00,B82002,C2C,420,3,2
01/07/2016 00:00,B82002,C2C,502,0,1
01/07/2016 00:00,B82002,C2C,800,0,1
01/07/2016 00:00,B82002,GP,100,10,16
01/07/2016 00:00,B82002,GP,101,1,9
01/07/2016 00:00,B82002,GP,103,3,0
01/07/2016 00:00,B82002,GP,104,2,0
01/07/2016 00:00,B82002,GP,107,1,0
01/07/2016 00:00,B82002,GP,110,0,3
01/07/2016 00:00,B82002,GP,120,12,13
01/07/2016 00:00,B82002,GP,130,13,12
01/07/2016 00:00,B82002,GP,190,2,0
01/07/2016 00:00,B82002,GP,191,1,0
01/07/2016 00:00,B82002,GP,216,2,0
01/07/2016 00:00,B82002,GP,291,1,0
01/07/2016 00:00,B82002,GP,301,3,7
01/07/2016 00:00,B82002,GP,302,0,1
01/07/2016 00:00,B82002,GP,306,1,0
01/07/2016 00:00,B82002,GP,320,3,10
01/07/2016 00:00,B82002,GP,329,1,0
01/07/2016 00:00,B82002,GP,330,7,19
01/07/2016 00:00,B82002,GP,340,1,1
01/07/2016 00:00,B82002,GP,361,0,2
01/07/2016 00:00,B82002,GP,400,3,2
01/07/2016 00:00,B82002,GP,410,1,1
01/07/2016 00:00,B82002,GP,420,0,1
01/07/2016 00:00,B82002,GP,430,1,4
01/07/2016 00:00,B82002,GP,502,12,17
01/07/2016 00:00,B82002,Other,100,1,6
01/07/2016 00:00,B82002,Other,110,7,14
01/07/2016 00:00,B82002,Other,120,0,1
01/07/2016 00:00,B82002,Other,130,12,16
01/07/2016 00:00,B82002,Other,301,0,1
01/07/2016 00:00,B82002,Other,315,0,2
01/07/2016 00:00,B82002,Other,320,7,16
01/07/2016 00:00,B82002,Other,330,0,1
01/07/2016 00:00,B82002,Other,370,0,2
01/07/2016 00:00,B82002,Other,401,0,2
01/07/2016 00:00,B82002,Other,430,0,1
01/07/2016 00:00,B82002,Other,501,0,10
01/07/2016 00:00,B82003,C2C,101,1,0
01/07/2016 00:00,B82003,C2C,130,2,0
01/07/2016 00:00,B82003,C2C,320,2,0
01/07/2016 00:00,B82003,C2C,341,1,0
01/07/2016 00:00,B82003,C2C,401,1,0
01/07/2016 00:00,B82003,C2C,420,1,0
01/07/2016 00:00,B82003,GP,101,1,0
01/07/2016 00:00,B82003,GP,120,2,0
01/07/2016 00:00,B82003,GP,303,1,0
01/07/2016 00:00,B82003,GP,330,2,0
01/07/2016 00:00,B82003,GP,340,2,0
01/07/2016 00:00,B82003,GP,420,1,0
01/07/2016 00:00,B82003,GP,502,2,0
01/07/2016 00:00,B82003,Other,130,1,0
01/07/2016 00:00,B82003,Other,320,1,0
01/07/2016 00:00,B82003,Other,430,1,0
01/07/2016 00:00,B82005,C2C,100,10,28
01/07/2016 00:00,B82005,C2C,101,10,10
01/07/2016 00:00,B82005,C2C,103,1,0
01/07/2016 00:00,B82005,C2C,104,3,0
01/07/2016 00:00,B82005,C2C,107,4,0
01/07/2016 00:00,B82005,C2C,110,48,9
01/07/2016 00:00,B82005,C2C,120,6,4
01/07/2016 00:00,B82005,C2C,130,12,13
01/07/2016 00:00,B82005,C2C,160,1,6
01/07/2016 00:00,B82005,C2C,190,2,1
01/07/2016 00:00,B82005,C2C,191,1,0
01/07/2016 00:00,B82005,C2C,223,1,0
01/07/2016 00:00,B82005,C2C,291,2,0
01/07/2016 00:00,B82005,C2C,301,5,11
01/07/2016 00:00,B82005,C2C,302,0,2
01/07/2016 00:00,B82005,C2C,303,6,3
01/07/2016 00:00,B82005,C2C,306,1,0
01/07/2016 00:00,B82005,C2C,307,2,0
01/07/2016 00:00,B82005,C2C,320,59,12
01/07/2016 00:00,B82005,C2C,330,3,3
01/07/2016 00:00,B82005,C2C,340,6,3
01/07/2016 00:00,B82005,C2C,341,2,0
01/07/2016 00:00,B82005,C2C,361,4,0
01/07/2016 00:00,B82005,C2C,370,0,7
01/07/2016 00:00,B82005,C2C,400,7,13
01/07/2016 00:00,B82005,C2C,401,6,5
01/07/2016 00:00,B82005,C2C,410,1,2
01/07/2016 00:00,B82005,C2C,420,14,8
01/07/2016 00:00,B82005,C2C,430,9,8
01/07/2016 00:00,B82005,C2C,502,5,5
01/07/2016 00:00,B82005,C2C,822,0,1
01/07/2016 00:00,B82005,GP,100,49,122
01/07/2016 00:00,B82005,GP,101,27,49
01/07/2016 00:00,B82005,GP,103,12,0
01/07/2016 00:00,B82005,GP,104,14,0
01/07/2016 00:00,B82005,GP,107,13,0
01/07/2016 00:00,B82005,GP,110,14,19
01/07/2016 00:00,B82005,GP,120,60,66
01/07/2016 00:00,B82005,GP,130,72,70
01/07/2016 00:00,B82005,GP,160,0,2
01/07/2016 00:00,B82005,GP,171,1,0
01/07/2016 00:00,B82005,GP,190,0,15
01/07/2016 00:00,B82005,GP,191,6,0
01/07/2016 00:00,B82005,GP,216,6,0
01/07/2016 00:00,B82005,GP,223,1,0
01/07/2016 00:00,B82005,GP,291,2,0
01/07/2016 00:00,B82005,GP,300,5,16
01/07/2016 00:00,B82005,GP,301,24,46
01/07/2016 00:00,B82005,GP,302,0,15
01/07/2016 00:00,B82005,GP,303,8,7
01/07/2016 00:00,B82005,GP,307,1,0
01/07/2016 00:00,B82005,GP,315,0,8
01/07/2016 00:00,B82005,GP,320,35,63
01/07/2016 00:00,B82005,GP,329,8,0
01/07/2016 00:00,B82005,GP,330,38,63
01/07/2016 00:00,B82005,GP,340,10,22
01/07/2016 00:00,B82005,GP,341,1,0
01/07/2016 00:00,B82005,GP,361,2,6
01/07/2016 00:00,B82005,GP,370,0,1
01/07/2016 00:00,B82005,GP,400,21,26
01/07/2016 00:00,B82005,GP,401,1,1
01/07/2016 00:00,B82005,GP,410,11,30
01/07/2016 00:00,B82005,GP,420,28,46
01/07/2016 00:00,B82005,GP,430,3,14
01/07/2016 00:00,B82005,GP,502,75,109
01/07/2016 00:00,B82005,GP,822,0,2
01/07/2016 00:00,B82005,Other,100,3,9
01/07/2016 00:00,B82005,Other,101,2,3
01/07/2016 00:00,B82005,Other,104,1,0
01/07/2016 00:00,B82005,Other,110,71,122
01/07/2016 00:00,B82005,Other,120,7,25
01/07/2016 00:00,B82005,Other,130,51,61
01/07/2016 00:00,B82005,Other,160,1,0
01/07/2016 00:00,B82005,Other,190,0,2
01/07/2016 00:00,B82005,Other,300,0,1
01/07/2016 00:00,B82005,Other,301,3,10
01/07/2016 00:00,B82005,Other,302,0,3
01/07/2016 00:00,B82005,Other,306,1,0
01/07/2016 00:00,B82005,Other,307,1,0
01/07/2016 00:00,B82005,Other,315,0,12
01/07/2016 00:00,B82005,Other,320,26,105
01/07/2016 00:00,B82005,Other,329,4,0
01/07/2016 00:00,B82005,Other,330,0,1
01/07/2016 00:00,B82005,Other,340,3,3
01/07/2016 00:00,B82005,Other,341,1,0
01/07/2016 00:00,B82005,Other,361,0,3
01/07/2016 00:00,B82005,Other,370,0,7
01/07/2016 00:00,B82005,Other,400,0,1
01/07/2016 00:00,B82005,Other,401,1,3
01/07/2016 00:00,B82005,Other,410,0,1
01/07/2016 00:00,B82005,Other,420,1,9
01/07/2016 00:00,B82005,Other,430,2,10
01/07/2016 00:00,B82005,Other,501,0,96
01/07/2016 00:00,B82005,Other,502,4,6
01/07/2016 00:00,B82005,Other,823,0,3
01/07/2016 00:00,B82006,C2C,330,1,0
01/07/2016 00:00,B82006,GP,100,2,0
01/07/2016 00:00,B82006,GP,101,1,0
01/07/2016 00:00,B82006,GP,110,1,0
01/07/2016 00:00,B82006,GP,120,2,0
01/07/2016 00:00,B82006,GP,320,2,0
01/07/2016 00:00,B82006,GP,340,1,0
01/07/2016 00:00,B82006,GP,400,1,0
01/07/2016 00:00,B82006,GP,502,2,0
01/07/2016 00:00,B82006,Other,110,1,0
01/07/2016 00:00,B82018,C2C,100,1,1
01/07/2016 00:00,B82018,C2C,101,3,1
01/07/2016 00:00,B82018,C2C,110,2,0
01/07/2016 00:00,B82018,C2C,120,1,0
01/07/2016 00:00,B82018,C2C,130,2,3
01/07/2016 00:00,B82018,C2C,160,2,2
01/07/2016 00:00,B82018,C2C,190,2,0
01/07/2016 00:00,B82018,C2C,301,0,1
01/07/2016 00:00,B82018,C2C,320,12,0
01/07/2016 00:00,B82018,C2C,370,0,1
01/07/2016 00:00,B82018,C2C,400,1,0
01/07/2016 00:00,B82018,C2C,401,1,1
01/07/2016 00:00,B82018,C2C,420,1,0
01/07/2016 00:00,B82018,C2C,502,1,1
01/07/2016 00:00,B82018,GP,100,5,13
01/07/2016 00:00,B82018,GP,101,6,7
01/07/2016 00:00,B82018,GP,104,3,0
01/07/2016 00:00,B82018,GP,107,1,0
01/07/2016 00:00,B82018,GP,110,4,4
01/07/2016 00:00,B82018,GP,120,7,5
01/07/2016 00:00,B82018,GP,130,12,7
01/07/2016 00:00,B82018,GP,160,0,1
01/07/2016 00:00,B82018,GP,190,0,5
01/07/2016 00:00,B82018,GP,300,3,2
01/07/2016 00:00,B82018,GP,301,5,6
01/07/2016 00:00,B82018,GP,302,0,3
01/07/2016 00:00,B82018,GP,315,0,1
01/07/2016 00:00,B82018,GP,320,7,4
01/07/2016 00:00,B82018,GP,329,2,0
01/07/2016 00:00,B82018,GP,330,13,21
01/07/2016 00:00,B82018,GP,340,1,1
01/07/2016 00:00,B82018,GP,361,0,2
01/07/2016 00:00,B82018,GP,400,3,2
01/07/2016 00:00,B82018,GP,401,1,0
01/07/2016 00:00,B82018,GP,410,1,4
01/07/2016 00:00,B82018,GP,420,3,3
01/07/2016 00:00,B82018,GP,502,3,6
01/07/2016 00:00,B82018,GP,822,1,1
01/07/2016 00:00,B82018,Other,100,0,1
01/07/2016 00:00,B82018,Other,101,0,1
01/07/2016 00:00,B82018,Other,110,7,12
01/07/2016 00:00,B82018,Other,130,7,6
01/07/2016 00:00,B82018,Other,160,2,1
01/07/2016 00:00,B82018,Other,301,0,3
01/07/2016 00:00,B82018,Other,320,7,18
01/07/2016 00:00,B82018,Other,370,0,1
01/07/2016 00:00,B82018,Other,410,0,1
01/07/2016 00:00,B82018,Other,420,0,1
01/07/2016 00:00,B82018,Other,430,0,1
01/07/2016 00:00,B82018,Other,501,0,3
01/07/2016 00:00,B82021,C2C,100,0,4
01/07/2016 00:00,B82021,C2C,101,1,0
01/07/2016 00:00,B82021,C2C,107,1,0
01/07/2016 00:00,B82021,C2C,110,7,4
01/07/2016 00:00,B82021,C2C,120,3,0
01/07/2016 00:00,B82021,C2C,130,1,2
01/07/2016 00:00,B82021,C2C,300,1,0
01/07/2016 00:00,B82021,C2C,301,1,2
01/07/2016 00:00,B82021,C2C,302,0,1
01/07/2016 00:00,B82021,C2C,303,1,1
01/07/2016 00:00,B82021,C2C,320,7,0
01/07/2016 00:00,B82021,C2C,340,2,0
01/07/2016 00:00,B82021,C2C,370,0,3
01/07/2016 00:00,B82021,C2C,400,1,1
01/07/2016 00:00,B82021,C2C,410,0,1
01/07/2016 00:00,B82021,C2C,420,1,2
01/07/2016 00:00,B82021,C2C,430,1,1
01/07/2016 00:00,B82021,C2C,502,1,1
01/07/2016 00:00,B82021,GP,100,10,21
01/07/2016 00:00,B82021,GP,101,3,7
01/07/2016 00:00,B82021,GP,103,6,0
01/07/2016 00:00,B82021,GP,104,2,0
01/07/2016 00:00,B82021,GP,107,1,0
01/07/2016 00:00,B82021,GP,110,2,3
01/07/2016 00:00,B82021,GP,120,8,13
01/07/2016 00:00,B82021,GP,130,11,10
01/07/2016 00:00,B82021,GP,190,0,4
01/07/2016 00:00,B82021,GP,191,1,0
01/07/2016 00:00,B82021,GP,291,2,0
01/07/2016 00:00,B82021,GP,300,0,2
01/07/2016 00:00,B82021,GP,301,6,4
01/07/2016 00:00,B82021,GP,302,0,2
01/07/2016 00:00,B82021,GP,303,1,1
01/07/2016 00:00,B82021,GP,306,2,0
01/07/2016 00:00,B82021,GP,315,0,2
01/07/2016 00:00,B82021,GP,320,10,12
01/07/2016 00:00,B82021,GP,329,2,0
01/07/2016 00:00,B82021,GP,330,6,9
01/07/2016 00:00,B82021,GP,340,2,4
01/07/2016 00:00,B82021,GP,361,0,1
01/07/2016 00:00,B82021,GP,400,3,4
01/07/2016 00:00,B82021,GP,410,2,5
01/07/2016 00:00,B82021,GP,420,2,9
01/07/2016 00:00,B82021,GP,430,0,2
01/07/2016 00:00,B82021,GP,502,7,18
01/07/2016 00:00,B82021,GP,823,0,1
01/07/2016 00:00,B82021,Other,100,0,2
01/07/2016 00:00,B82021,Other,103,1,0
01/07/2016 00:00,B82021,Other,110,16,22
01/07/2016 00:00,B82021,Other,120,1,7
01/07/2016 00:00,B82021,Other,130,7,9
01/07/2016 00:00,B82021,Other,301,0,1
01/07/2016 00:00,B82021,Other,302,0,2
01/07/2016 00:00,B82021,Other,307,1,0
01/07/2016 00:00,B82021,Other,315,0,1
01/07/2016 00:00,B82021,Other,320,8,26
01/07/2016 00:00,B82021,Other,330,0,1
01/07/2016 00:00,B82021,Other,370,0,2
01/07/2016 00:00,B82021,Other,430,0,1
01/07/2016 00:00,B82021,Other,501,0,9
01/07/2016 00:00,B82026,C2C,100,9,21
01/07/2016 00:00,B82026,C2C,101,13,4
01/07/2016 00:00,B82026,C2C,103,1,0
01/07/2016 00:00,B82026,C2C,104,4,0
01/07/2016 00:00,B82026,C2C,106,1,0
01/07/2016 00:00,B82026,C2C,107,3,0
01/07/2016 00:00,B82026,C2C,110,36,8
01/07/2016 00:00,B82026,C2C,120,7,3
01/07/2016 00:00,B82026,C2C,130,15,7
01/07/2016 00:00,B82026,C2C,160,4,5
01/07/2016 00:00,B82026,C2C,190,2,1
01/07/2016 00:00,B82026,C2C,191,5,0
01/07/2016 00:00,B82026,C2C,216,1,0
01/07/2016 00:00,B82026,C2C,300,1,0
01/07/2016 00:00,B82026,C2C,301,4,6
01/07/2016 00:00,B82026,C2C,302,0,2
01/07/2016 00:00,B82026,C2C,303,2,3
01/07/2016 00:00,B82026,C2C,307,1,0
01/07/2016 00:00,B82026,C2C,320,74,8
01/07/2016 00:00,B82026,C2C,329,1,0
01/07/2016 00:00,B82026,C2C,330,4,10
01/07/2016 00:00,B82026,C2C,340,3,6
01/07/2016 00:00,B82026,C2C,341,7,0
01/07/2016 00:00,B82026,C2C,361,0,1
01/07/2016 00:00,B82026,C2C,370,0,9
01/07/2016 00:00,B82026,C2C,400,5,5
01/07/2016 00:00,B82026,C2C,401,6,5
01/07/2016 00:00,B82026,C2C,410,0,2
01/07/2016 00:00,B82026,C2C,420,7,7
01/07/2016 00:00,B82026,C2C,430,5,7
01/07/2016 00:00,B82026,C2C,502,4,3
01/07/2016 00:00,B82026,C2C,503,1,0
01/07/2016 00:00,B82026,C2C,822,1,0
01/07/2016 00:00,B82026,GP,100,49,95
01/07/2016 00:00,B82026,GP,101,24,29
01/07/2016 00:00,B82026,GP,103,14,0
01/07/2016 00:00,B82026,GP,104,9,0
01/07/2016 00:00,B82026,GP,107,6,0
01/07/2016 00:00,B82026,GP,110,29,26
01/07/2016 00:00,B82026,GP,120,39,66
01/07/2016 00:00,B82026,GP,130,62,72
01/07/2016 00:00,B82026,GP,160,3,1
01/07/2016 00:00,B82026,GP,190,0,11
01/07/2016 00:00,B82026,GP,191,7,0
01/07/2016 00:00,B82026,GP,216,1,0
01/07/2016 00:00,B82026,GP,300,6,13
01/07/2016 00:00,B82026,GP,301,15,31
01/07/2016 00:00,B82026,GP,302,0,9
01/07/2016 00:00,B82026,GP,303,9,7
01/07/2016 00:00,B82026,GP,315,0,6
01/07/2016 00:00,B82026,GP,320,50,55
01/07/2016 00:00,B82026,GP,329,7,0
01/07/2016 00:00,B82026,GP,330,35,54
01/07/2016 00:00,B82026,GP,340,11,23
01/07/2016 00:00,B82026,GP,341,1,0
01/07/2016 00:00,B82026,GP,361,3,4
01/07/2016 00:00,B82026,GP,400,11,17
01/07/2016 00:00,B82026,GP,410,15,20
01/07/2016 00:00,B82026,GP,420,20,20
01/07/2016 00:00,B82026,GP,430,10,18
01/07/2016 00:00,B82026,GP,502,47,65
01/07/2016 00:00,B82026,Other,100,4,16
01/07/2016 00:00,B82026,Other,101,3,1
01/07/2016 00:00,B82026,Other,103,2,0
01/07/2016 00:00,B82026,Other,107,1,0
01/07/2016 00:00,B82026,Other,110,38,74
01/07/2016 00:00,B82026,Other,120,3,12
01/07/2016 00:00,B82026,Other,130,42,43
01/07/2016 00:00,B82026,Other,150,0,1
01/07/2016 00:00,B82026,Other,160,1,1
01/07/2016 00:00,B82026,Other,190,0,4
01/07/2016 00:00,B82026,Other,191,1,0
01/07/2016 00:00,B82026,Other,301,0,7
01/07/2016 00:00,B82026,Other,302,0,3
01/07/2016 00:00,B82026,Other,315,0,15
01/07/2016 00:00,B82026,Other,320,32,123
01/07/2016 00:00,B82026,Other,329,4,0
01/07/2016 00:00,B82026,Other,330,0,3
01/07/2016 00:00,B82026,Other,340,2,1
01/07/2016 00:00,B82026,Other,341,1,0
01/07/2016 00:00,B82026,Other,361,0,1
01/07/2016 00:00,B82026,Other,370,0,8
01/07/2016 00:00,B82026,Other,401,1,8
01/07/2016 00:00,B82026,Other,410,1,2
01/07/2016 00:00,B82026,Other,420,3,6
01/07/2016 00:00,B82026,Other,430,5,11
01/07/2016 00:00,B82026,Other,501,0,46
01/07/2016 00:00,B82026,Other,502,1,5
01/07/2016 00:00,B82026,Other,823,0,3
01/07/2016 00:00,B82031,C2C,100,8,7
01/07/2016 00:00,B82031,C2C,101,1,2
01/07/2016 00:00,B82031,C2C,107,1,0
01/07/2016 00:00,B82031,C2C,110,9,2
01/07/2016 00:00,B82031,C2C,120,0,2
01/07/2016 00:00,B82031,C2C,130,2,1
01/07/2016 00:00,B82031,C2C,160,2,2
01/07/2016 00:00,B82031,C2C,191,2,0
01/07/2016 00:00,B82031,C2C,301,1,0
01/07/2016 00:00,B82031,C2C,302,1,0
01/07/2016 00:00,B82031,C2C,303,2,0
01/07/2016 00:00,B82031,C2C,320,15,4
01/07/2016 00:00,B82031,C2C,340,0,1
01/07/2016 00:00,B82031,C2C,341,1,0
01/07/2016 00:00,B82031,C2C,401,5,3
01/07/2016 00:00,B82031,C2C,420,6,6
01/07/2016 00:00,B82031,C2C,430,2,2
01/07/2016 00:00,B82031,C2C,502,1,0
01/07/2016 00:00,B82031,GP,100,15,26
01/07/2016 00:00,B82031,GP,101,3,6
01/07/2016 00:00,B82031,GP,103,7,0
01/07/2016 00:00,B82031,GP,104,4,0
01/07/2016 00:00,B82031,GP,107,3,0
01/07/2016 00:00,B82031,GP,110,3,4
01/07/2016 00:00,B82031,GP,120,7,16
01/07/2016 00:00,B82031,GP,130,17,11
01/07/2016 00:00,B82031,GP,190,0,7
01/07/2016 00:00,B82031,GP,191,3,0
01/07/2016 00:00,B82031,GP,216,1,0
01/07/2016 00:00,B82031,GP,300,1,7
01/07/2016 00:00,B82031,GP,301,3,6
01/07/2016 00:00,B82031,GP,302,0,2
01/07/2016 00:00,B82031,GP,303,2,3
01/07/2016 00:00,B82031,GP,306,1,0
01/07/2016 00:00,B82031,GP,315,0,1
01/07/2016 00:00,B82031,GP,320,6,9
01/07/2016 00:00,B82031,GP,329,1,0
01/07/2016 00:00,B82031,GP,330,9,13
01/07/2016 00:00,B82031,GP,340,2,3
01/07/2016 00:00,B82031,GP,361,1,1
01/07/2016 00:00,B82031,GP,400,1,3
01/07/2016 00:00,B82031,GP,410,1,4
01/07/2016 00:00,B82031,GP,420,1,3
01/07/2016 00:00,B82031,GP,430,1,3
01/07/2016 00:00,B82031,GP,502,10,16
01/07/2016 00:00,B82031,GP,822,0,1
01/07/2016 00:00,B82031,Other,100,0,2
01/07/2016 00:00,B82031,Other,110,12,24
01/07/2016 00:00,B82031,Other,120,1,4
01/07/2016 00:00,B82031,Other,130,2,4
01/07/2016 00:00,B82031,Other,190,0,1
01/07/2016 00:00,B82031,Other,301,0,2
01/07/2016 00:00,B82031,Other,307,1,0
01/07/2016 00:00,B82031,Other,315,0,1
01/07/2016 00:00,B82031,Other,320,2,18
01/07/2016 00:00,B82031,Other,329,1,0
01/07/2016 00:00,B82031,Other,410,0,1
01/07/2016 00:00,B82031,Other,420,0,8
01/07/2016 00:00,B82031,Other,430,0,1
01/07/2016 00:00,B82031,Other,501,0,12
01/07/2016 00:00,B82031,Other,510,0,1
01/07/2016 00:00,B82031,Other,823,0,1
01/07/2016 00:00,B82033,C2C,100,1,2
01/07/2016 00:00,B82033,C2C,101,3,1
01/07/2016 00:00,B82033,C2C,104,1,0
01/07/2016 00:00,B82033,C2C,107,1,0
01/07/2016 00:00,B82033,C2C,110,5,3
01/07/2016 00:00,B82033,C2C,120,3,1
01/07/2016 00:00,B82033,C2C,130,1,3
01/07/2016 00:00,B82033,C2C,191,1,0
01/07/2016 00:00,B82033,C2C,301,0,2
01/07/2016 00:00,B82033,C2C,302,0,1
01/07/2016 00:00,B82033,C2C,303,3,1
01/07/2016 00:00,B82033,C2C,306,1,0
01/07/2016 00:00,B82033,C2C,320,12,2
01/07/2016 00:00,B82033,C2C,330,1,1
01/07/2016 00:00,B82033,C2C,341,1,0
01/07/2016 00:00,B82033,C2C,361,1,1
01/07/2016 00:00,B82033,C2C,370,0,4
01/07/2016 00:00,B82033,C2C,420,6,5
01/07/2016 00:00,B82033,C2C,430,1,2
01/07/2016 00:00,B82033,C2C,502,2,0
01/07/2016 00:00,B82033,GP,100,7,19
01/07/2016 00:00,B82033,GP,101,4,10
01/07/2016 00:00,B82033,GP,103,4,0
01/07/2016 00:00,B82033,GP,104,2,0
01/07/2016 00:00,B82033,GP,107,2,0
01/07/2016 00:00,B82033,GP,110,5,6
01/07/2016 00:00,B82033,GP,120,15,15
01/07/2016 00:00,B82033,GP,130,18,14
01/07/2016 00:00,B82033,GP,190,0,4
01/07/2016 00:00,B82033,GP,191,2,0
01/07/2016 00:00,B82033,GP,214,1,0
01/07/2016 00:00,B82033,GP,216,1,0
01/07/2016 00:00,B82033,GP,300,2,15
01/07/2016 00:00,B82033,GP,301,4,4
01/07/2016 00:00,B82033,GP,302,0,2
01/07/2016 00:00,B82033,GP,303,0,1
01/07/2016 00:00,B82033,GP,307,1,0
01/07/2016 00:00,B82033,GP,320,2,15
01/07/2016 00:00,B82033,GP,329,1,0
01/07/2016 00:00,B82033,GP,330,10,9
01/07/2016 00:00,B82033,GP,340,4,4
01/07/2016 00:00,B82033,GP,341,1,0
01/07/2016 00:00,B82033,GP,361,1,0
01/07/2016 00:00,B82033,GP,400,2,0
01/07/2016 00:00,B82033,GP,410,2,2
01/07/2016 00:00,B82033,GP,420,2,5
01/07/2016 00:00,B82033,GP,430,11,15
01/07/2016 00:00,B82033,GP,501,0,5
01/07/2016 00:00,B82033,GP,502,7,14
01/07/2016 00:00,B82033,GP,510,0,8
01/07/2016 00:00,B82033,Other,100,1,5
01/07/2016 00:00,B82033,Other,101,0,1
01/07/2016 00:00,B82033,Other,107,1,0
01/07/2016 00:00,B82033,Other,110,7,16
01/07/2016 00:00,B82033,Other,120,1,1
01/07/2016 00:00,B82033,Other,130,9,6
01/07/2016 00:00,B82033,Other,301,1,1
01/07/2016 00:00,B82033,Other,315,0,4
01/07/2016 00:00,B82033,Other,320,4,25
01/07/2016 00:00,B82033,Other,361,0,2
01/07/2016 00:00,B82033,Other,401,0,1
01/07/2016 00:00,B82033,Other,410,1,1
01/07/2016 00:00,B82033,Other,430,0,1
01/07/2016 00:00,B82033,Other,501,0,2
01/07/2016 00:00,B82041,C2C,100,0,3
01/07/2016 00:00,B82041,C2C,101,3,1
01/07/2016 00:00,B82041,C2C,107,2,0
01/07/2016 00:00,B82041,C2C,110,17,4
01/07/2016 00:00,B82041,C2C,120,3,2
01/07/2016 00:00,B82041,C2C,130,2,3
01/07/2016 00:00,B82041,C2C,160,1,0
01/07/2016 00:00,B82041,C2C,190,3,2
01/07/2016 00:00,B82041,C2C,301,3,4
01/07/2016 00:00,B82041,C2C,303,3,2
01/07/2016 00:00,B82041,C2C,320,24,1
01/07/2016 00:00,B82041,C2C,329,1,0
01/07/2016 00:00,B82041,C2C,330,1,0
01/07/2016 00:00,B82041,C2C,340,3,2
01/07/2016 00:00,B82041,C2C,341,3,0
01/07/2016 00:00,B82041,C2C,361,2,0
01/07/2016 00:00,B82041,C2C,370,0,2
01/07/2016 00:00,B82041,C2C,400,1,3
01/07/2016 00:00,B82041,C2C,401,3,6
01/07/2016 00:00,B82041,C2C,420,4,4
01/07/2016 00:00,B82041,C2C,430,3,3
01/07/2016 00:00,B82041,C2C,502,2,1
01/07/2016 00:00,B82041,GP,100,23,41
01/07/2016 00:00,B82041,GP,101,2,12
01/07/2016 00:00,B82041,GP,103,7,0
01/07/2016 00:00,B82041,GP,104,6,0
01/07/2016 00:00,B82041,GP,106,1,0
01/07/2016 00:00,B82041,GP,107,6,0
01/07/2016 00:00,B82041,GP,110,9,13
01/07/2016 00:00,B82041,GP,120,22,33
01/07/2016 00:00,B82041,GP,130,22,17
01/07/2016 00:00,B82041,GP,160,1,2
01/07/2016 00:00,B82041,GP,190,0,2
01/07/2016 00:00,B82041,GP,191,3,0
01/07/2016 00:00,B82041,GP,216,1,0
01/07/2016 00:00,B82041,GP,300,3,2
01/07/2016 00:00,B82041,GP,301,8,19
01/07/2016 00:00,B82041,GP,302,0,4
01/07/2016 00:00,B82041,GP,303,4,6
01/07/2016 00:00,B82041,GP,315,0,2
01/07/2016 00:00,B82041,GP,320,17,24
01/07/2016 00:00,B82041,GP,329,1,0
01/07/2016 00:00,B82041,GP,330,10,29
01/07/2016 00:00,B82041,GP,340,5,6
01/07/2016 00:00,B82041,GP,361,2,0
01/07/2016 00:00,B82041,GP,400,4,4
01/07/2016 00:00,B82041,GP,410,4,10
01/07/2016 00:00,B82041,GP,420,5,11
01/07/2016 00:00,B82041,GP,430,2,4
01/07/2016 00:00,B82041,GP,502,12,18
01/07/2016 00:00,B82041,GP,822,0,1
01/07/2016 00:00,B82041,Other,100,0,2
01/07/2016 00:00,B82041,Other,101,1,0
01/07/2016 00:00,B82041,Other,110,18,33
01/07/2016 00:00,B82041,Other,120,0,1
01/07/2016 00:00,B82041,Other,130,12,12
01/07/2016 00:00,B82041,Other,150,0,1
01/07/2016 00:00,B82041,Other,190,0,2
01/07/2016 00:00,B82041,Other,191,1,0
01/07/2016 00:00,B82041,Other,301,1,5
01/07/2016 00:00,B82041,Other,302,0,9
01/07/2016 00:00,B82041,Other,315,0,4
01/07/2016 00:00,B82041,Other,320,8,50
01/07/2016 00:00,B82041,Other,329,1,0
01/07/2016 00:00,B82041,Other,370,0,1
01/07/2016 00:00,B82041,Other,401,0,1
01/07/2016 00:00,B82041,Other,420,3,2
01/07/2016 00:00,B82041,Other,430,0,2
01/07/2016 00:00,B82041,Other,501,0,20
01/07/2016 00:00,B82041,Other,823,0,1
01/07/2016 00:00,B82047,C2C,100,2,3
01/07/2016 00:00,B82047,C2C,101,2,3
01/07/2016 00:00,B82047,C2C,104,1,0
01/07/2016 00:00,B82047,C2C,110,7,4
01/07/2016 00:00,B82047,C2C,120,5,2
01/07/2016 00:00,B82047,C2C,130,4,4
01/07/2016 00:00,B82047,C2C,160,1,1
01/07/2016 00:00,B82047,C2C,301,0,2
01/07/2016 00:00,B82047,C2C,303,0,1
01/07/2016 00:00,B82047,C2C,306,1,0
